"","yearID","teamID","lgID","Rank","G","W","L","winpercent","playoffs","payroll","dolperwin","mlbpayroll","avgpayroll","percentofmlb","mlbwin","mlbdolperwin","payrank","paydiff","percentdiff","winpercentdiff","percentofmlbdiff","payincreased","winincreased","percentofmlbincreased","payrankdiff","payrankincreased"
"647","2000","PHI","NL",5,162,65,97,0.401,"N",47308000,727815.384615385,1666135102,55537836.7333333,0.0284,2428,686217.093080725,20,15615500,0.4927,-0.074,0.0072,"Yes","No","Yes",-3,"No"
"648","2001","PHI","NL",2,162,86,76,0.531,"N",41663833,484463.174418605,1960663313,65355443.7666667,0.0212,2428,807521.957578254,24,-5644167,-0.1193,0.13,-0.0072,"No","Yes","No",4,"Yes"
"649","2002","PHI","NL",3,161,80,81,0.497,"N",57954999,724437.4875,2024077522,67469250.7333333,0.0286,2425,834671.143092784,17,16291166,0.391,-0.034,0.0074,"Yes","No","Yes",-7,"No"
"650","2003","PHI","NL",3,162,86,76,0.531,"N",70780000,823023.255813953,2128262128,70942070.9333333,0.0333,2429,876188.607657472,15,12825001,0.2213,0.034,0.0047,"Yes","Yes","Yes",-2,"No"
"651","2004","PHI","NL",2,162,86,76,0.531,"N",92919167,1080455.43023256,2070665943,69022198.1,0.0449,2428,852827.818369028,5,22139167,0.3128,0,0.0116,"Yes","No","Yes",-10,"No"
"652","2005","PHI","NL",2,162,88,74,0.543,"N",95522000,1085477.27272727,2188713398,72957113.2666667,0.0436,2430,900705.102057613,4,2602833,0.028,0.012,-0.0013,"Yes","Yes","No",-1,"No"
"653","2006","PHI","NL",2,162,85,77,0.525,"N",88273333,1038509.8,2321472617,77382420.5666667,0.038,2429,955731.830794566,12,-7248667,-0.0759,-0.018,-0.0056,"No","No","No",8,"Yes"
"654","2007","PHI","NL",1,162,89,73,0.549,"Y",89428213,1004811.38202247,2476688987,82556299.5666667,0.0361,2431,1018794.31797614,13,1154880,0.0131,0.024,-0.0019,"Yes","Yes","No",1,"Yes"
"655","2008","PHI","NL",1,162,92,70,0.568,"Y",97879880,1063911.73913043,2684858670,89495289,0.0365,2428,1105790.22652389,12,8451667,0.0945,0.0189999999999999,0.000399999999999998,"Yes","Yes","Yes",-1,"No"
"656","2009","PHI","NL",1,162,93,69,0.574,"Y",113004046,1215097.2688172,2664726994,88824233.1333333,0.0424,2430,1096595.47078189,7,15124166,0.1545,0.00600000000000001,0.0059,"Yes","Yes","Yes",-5,"No"
"657","2010","PHI","NL",1,162,97,65,0.599,"Y",141928379,1463179.16494845,2721359865,90711995.5,0.0522,2430,1119901.17901235,4,28924333,0.256,0.025,0.0098,"Yes","Yes","Yes",-3,"No"
"658","2011","PHI","NL",1,162,102,60,0.63,"Y",172976379,1695846.85294118,2784505291,92816843.0333333,0.0621,2429,1146358.70358172,2,31048000,0.2188,0.031,0.0099,"Yes","Yes","Yes",-2,"No"
"659","2012","PHI","NL",3,162,81,81,0.5,"N",174538938,2154801.7037037,2932741192,97758039.7333333,0.0595,2430,1206889.37942387,2,1562559,0.009,-0.13,-0.00260000000000001,"Yes","No","No",0,"No"
"660","2013","PHI","NL",4,162,73,89,0.451,"N",169863189,2326893,3034525648,101150854.933333,0.056,2431,1248262.29864253,3,-4675749,-0.0268,-0.049,-0.0035,"No","No","No",1,"Yes"
"661","2014","PHI","NL",5,162,73,89,0.451,"N",180944967,2478698.17808219,3192317623,106410587.433333,0.0567,2430,1313710.95596708,3,11081778,0.0652,0,0.000699999999999999,"Yes","No","Yes",0,"No"
"662","2015","PHI","NL",5,162,63,99,0.389,"N",111693000,1772904.76190476,3514142569,117138085.633333,0.0318,2429,1446744.57348703,18,-69251967,-0.3827,-0.062,-0.0249,"No","No","No",15,"Yes"
"663","2016","PHI","NL",4,162,71,91,0.438,"N",58980000,830704.225352113,3750137392,125004579.733333,0.0157,2427,1545174.03873094,29,-52713000,-0.4719,0.049,-0.0161,"No","Yes","No",11,"Yes"
"664","1985","PIT","NL",6,161,57,104,0.354,"N",9227500,161885.964912281,261964696,10075565.2307692,0.0352,2101,124685.719181342,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","1986","PIT","NL",6,162,64,98,0.395,"N",10843500,169429.6875,307854518,11840558.3846154,0.0352,2102,146457.905803996,16,1616000,0.1751,0.041,0,"Yes","Yes","No",-2,"No"
"666","1987","PIT","NL",4,162,80,82,0.494,"N",7652000,95650,272575375,10483668.2692308,0.0281,2105,129489.489311164,20,-3191500,-0.2943,0.099,-0.0071,"No","Yes","No",4,"Yes"
"667","1988","PIT","NL",2,160,85,75,0.531,"N",5998500,70570.5882352941,300452424,11555862.4615385,0.02,2098,143208.972354623,25,-1653500,-0.2161,0.037,-0.0081,"No","Yes","No",5,"Yes"
"668","1989","PIT","NL",5,164,74,88,0.457,"N",12737500,172128.378378378,359995711,13845988.8846154,0.0354,2103,171181.983357109,16,6739000,1.1234,-0.074,0.0154,"Yes","No","Yes",-9,"No"
"669","1990","PIT","NL",1,162,95,67,0.586,"Y",15556000,163747.368421053,443881193,17072353.5769231,0.035,2105,210869.925415677,16,2818500,0.2213,0.129,-0.000399999999999998,"Yes","Yes","No",0,"No"
"670","1991","PIT","NL",1,162,98,64,0.605,"Y",23634667,241170.071428571,613048418,23578785.3076923,0.0386,2104,291372.822243346,11,8078667,0.5193,0.019,0.0036,"Yes","Yes","Yes",-5,"No"
"671","1992","PIT","NL",1,162,96,66,0.593,"Y",33944167,353585.072916667,805543323,30982435.5,0.0421,2106,382499.203703704,10,10309500,0.4362,-0.012,0.0035,"Yes","No","Yes",-1,"No"
"672","1993","PIT","NL",5,162,75,87,0.463,"N",24822467,330966.226666667,901740134,32205004.7857143,0.0275,2268,397592.651675485,22,-9121700,-0.2687,-0.13,-0.0146,"No","No","No",12,"Yes"
"673","1994","PIT","NL",3,114,53,61,0.465,"N",24217250,456929.245283019,927836287,33137010.25,0.0261,1599,580260.342088806,24,-605217,-0.0244,0.002,-0.0014,"No","Yes","No",2,"Yes"
"674","1995","PIT","NL",5,144,58,86,0.403,"N",18355345,316471.465517241,951469367,33981048.8214286,0.0193,2016,471959.01140873,26,-5861905,-0.2421,-0.062,-0.0068,"No","No","No",2,"Yes"
"675","1996","PIT","NL",5,162,73,89,0.451,"N",23017500,315308.219178082,956983550,34177983.9285714,0.0241,2266,422322.837599294,24,4662155,0.254,0.048,0.0048,"Yes","Yes","Yes",-2,"No"
"676","1997","PIT","NL",2,162,79,83,0.488,"N",10771667,136350.215189873,1127285885,40260210.1785714,0.0096,2266,497478.325242718,28,-12245833,-0.532,0.037,-0.0145,"No","Yes","No",4,"Yes"
"677","1998","PIT","NL",6,163,69,93,0.426,"N",15065000,218333.333333333,1278282871,42609429.0333333,0.0118,2430,526042.333744856,29,4293333,0.3986,-0.062,0.0022,"Yes","No","Yes",1,"Yes"
"678","1999","PIT","NL",3,161,78,83,0.484,"N",24697666,316636.743589744,1494228750,49807625,0.0165,2427,615669.035846724,26,9632666,0.6394,0.058,0.0047,"Yes","Yes","Yes",-3,"No"
"679","2000","PIT","NL",5,162,69,93,0.426,"N",28928334,419251.217391304,1666135102,55537836.7333333,0.0174,2428,686217.093080725,27,4230668,0.1713,-0.058,0.000899999999999998,"Yes","No","Yes",1,"Yes"
"680","2001","PIT","NL",6,162,62,100,0.383,"N",57760833,931626.338709677,1960663313,65355443.7666667,0.0295,2428,807521.957578254,18,28832499,0.9967,-0.043,0.0121,"Yes","No","Yes",-9,"No"
"681","2002","PIT","NL",4,161,72,89,0.447,"N",42323599,587827.763888889,2024077522,67469250.7333333,0.0209,2425,834671.143092784,24,-15437234,-0.2673,0.064,-0.0086,"No","Yes","No",6,"Yes"
"682","2003","PIT","NL",4,162,75,87,0.463,"N",54812429,730832.386666667,2128262128,70942070.9333333,0.0258,2429,876188.607657472,19,12488830,0.2951,0.016,0.0049,"Yes","Yes","Yes",-5,"No"
"683","2004","PIT","NL",5,161,72,89,0.447,"N",32227929,447610.125,2070665943,69022198.1,0.0156,2428,852827.818369028,28,-22584500,-0.412,-0.016,-0.0102,"No","No","No",9,"Yes"
"684","2005","PIT","NL",6,162,67,95,0.414,"N",38133000,569149.253731343,2188713398,72957113.2666667,0.0174,2430,900705.102057613,28,5905071,0.1832,-0.033,0.0018,"Yes","No","Yes",0,"No"
"685","2006","PIT","NL",5,162,67,95,0.414,"N",46717750,697279.850746269,2321472617,77382420.5666667,0.0201,2429,955731.830794566,27,8584750,0.2251,0,0.0027,"Yes","No","Yes",-1,"No"
"686","2007","PIT","NL",6,162,68,94,0.42,"N",38537833,566732.838235294,2476688987,82556299.5666667,0.0156,2431,1018794.31797614,27,-8179917,-0.1751,0.00600000000000001,-0.0045,"No","Yes","No",0,"No"
"687","2008","PIT","NL",6,162,67,95,0.414,"N",48689783,726713.179104478,2684858670,89495289,0.0181,2428,1105790.22652389,27,10151950,0.2634,-0.00600000000000001,0.0025,"Yes","No","Yes",0,"No"
"688","2009","PIT","NL",6,161,62,99,0.385,"N",48693000,785370.967741936,2664726994,88824233.1333333,0.0183,2430,1096595.47078189,28,3217,1e-04,-0.029,0.000199999999999999,"Yes","No","Yes",1,"Yes"
"689","2010","PIT","NL",6,162,57,105,0.352,"N",34943000,613035.087719298,2721359865,90711995.5,0.0128,2430,1119901.17901235,30,-13750000,-0.2824,-0.033,-0.0055,"No","No","No",2,"Yes"
"690","2011","PIT","NL",4,162,72,90,0.444,"N",45047000,625652.777777778,2784505291,92816843.0333333,0.0162,2429,1146358.70358172,28,10104000,0.2892,0.092,0.0034,"Yes","Yes","Yes",-2,"No"
"691","2012","PIT","NL",4,162,79,83,0.488,"N",62951999,796860.746835443,2932741192,97758039.7333333,0.0215,2430,1206889.37942387,26,17904999,0.3975,0.044,0.0053,"Yes","Yes","Yes",-2,"No"
"692","2013","PIT","NL",2,162,94,68,0.58,"Y",77062000,819808.510638298,3034525648,101150854.933333,0.0254,2431,1248262.29864253,19,14110001,0.2241,0.092,0.0039,"Yes","Yes","Yes",-7,"No"
"693","2014","PIT","NL",2,162,88,74,0.543,"Y",77178000,877022.727272727,3192317623,106410587.433333,0.0242,2430,1313710.95596708,23,116000,0.0015,-0.0369999999999999,-0.0012,"Yes","No","No",4,"Yes"
"694","2015","PIT","NL",2,162,98,64,0.605,"Y",88892499,907066.316326531,3514142569,117138085.633333,0.0253,2429,1446744.57348703,23,11714499,0.1518,0.0619999999999999,0.0011,"Yes","Yes","Yes",0,"No"
"695","2016","PIT","NL",3,162,78,83,0.484,"N",103778833,1330497.85897436,3750137392,125004579.733333,0.0277,2427,1545174.03873094,18,14886334,0.1675,-0.121,0.0024,"Yes","No","Yes",-5,"No"
"696","1985","SDP","NL",3,162,83,79,0.512,"N",11036583,132970.879518072,261964696,10075565.2307692,0.0421,2101,124685.719181342,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","1986","SDP","NL",4,162,74,88,0.457,"N",11380693,153793.148648649,307854518,11840558.3846154,0.037,2102,146457.905803996,14,344110,0.0312,-0.055,-0.0051,"Yes","No","No",6,"Yes"
"698","1987","SDP","NL",6,162,65,97,0.401,"N",11065796,170243.015384615,272575375,10483668.2692308,0.0406,2105,129489.489311164,14,-314897,-0.0277,-0.056,0.0036,"No","No","Yes",0,"No"
"699","1988","SDP","NL",3,161,83,78,0.516,"N",9561002,115192.795180723,300452424,11555862.4615385,0.0318,2098,143208.972354623,19,-1504794,-0.136,0.115,-0.0088,"No","Yes","No",5,"Yes"
"700","1989","SDP","NL",2,162,89,73,0.549,"N",14195000,159494.382022472,359995711,13845988.8846154,0.0394,2103,171181.983357109,14,4633998,0.4847,0.033,0.0076,"Yes","Yes","Yes",-5,"No"
"701","1990","SDP","NL",4,162,75,87,0.463,"N",17588334,234511.12,443881193,17072353.5769231,0.0396,2105,210869.925415677,14,3393334,0.2391,-0.086,0.000200000000000006,"Yes","No","Yes",0,"No"
"702","1991","SDP","NL",3,162,84,78,0.519,"N",22150001,263690.488095238,613048418,23578785.3076923,0.0361,2104,291372.822243346,16,4561667,0.2594,0.056,-0.0035,"Yes","Yes","No",2,"Yes"
"703","1992","SDP","NL",3,162,82,80,0.506,"N",26854167,327489.841463415,805543323,30982435.5,0.0333,2106,382499.203703704,20,4704166,0.2124,-0.013,-0.0028,"Yes","No","No",4,"Yes"
"704","1993","SDP","NL",7,162,61,101,0.377,"N",25511333,418218.573770492,901740134,32205004.7857143,0.0283,2268,397592.651675485,21,-1342834,-0.05,-0.129,-0.005,"No","No","No",1,"Yes"
"705","1994","SDP","NL",4,117,47,70,0.402,"N",14916333,317368.787234043,927836287,33137010.25,0.0161,1599,580260.342088806,28,-10595000,-0.4153,0.025,-0.0122,"No","Yes","No",7,"Yes"
"706","1995","SDP","NL",3,144,70,74,0.486,"N",26382334,376890.485714286,951469367,33981048.8214286,0.0277,2016,471959.01140873,23,11466001,0.7687,0.084,0.0116,"Yes","Yes","Yes",-5,"No"
"707","1996","SDP","NL",1,162,91,71,0.562,"Y",28348172,311518.373626374,956983550,34177983.9285714,0.0296,2266,422322.837599294,20,1965838,0.0745,0.0760000000000001,0.0019,"Yes","Yes","Yes",-3,"No"
"708","1997","SDP","NL",4,162,76,86,0.469,"N",37363672,491627.263157895,1127285885,40260210.1785714,0.0331,2266,497478.325242718,17,9015500,0.318,-0.0930000000000001,0.0035,"Yes","No","Yes",-3,"No"
"709","1998","SDP","NL",1,162,98,64,0.605,"Y",46861500,478178.571428571,1278282871,42609429.0333333,0.0367,2430,526042.333744856,14,9497828,0.2542,0.136,0.00360000000000001,"Yes","Yes","Yes",-3,"No"
"710","1999","SDP","NL",4,162,74,88,0.457,"N",49768179,672542.959459459,1494228750,49807625,0.0333,2427,615669.035846724,16,2906679,0.062,-0.148,-0.0034,"Yes","No","No",2,"Yes"
"711","2000","SDP","NL",5,162,76,86,0.469,"N",54821000,721328.947368421,1666135102,55537836.7333333,0.0329,2428,686217.093080725,16,5052821,0.1015,0.012,-0.000400000000000005,"Yes","Yes","No",0,"No"
"712","2001","SDP","NL",4,162,79,83,0.488,"N",39182833,495985.227848101,1960663313,65355443.7666667,0.02,2428,807521.957578254,25,-15638167,-0.2853,0.019,-0.0129,"No","Yes","No",9,"Yes"
"713","2002","SDP","NL",5,162,66,96,0.407,"N",41425000,627651.515151515,2024077522,67469250.7333333,0.0205,2425,834671.143092784,26,2242167,0.0572,-0.081,5e-04,"Yes","No","Yes",1,"Yes"
"714","2003","SDP","NL",5,162,64,98,0.395,"N",45210000,706406.25,2128262128,70942070.9333333,0.0212,2429,876188.607657472,27,3785000,0.0914,-0.012,0.000699999999999999,"Yes","No","Yes",1,"Yes"
"715","2004","SDP","NL",3,162,87,75,0.537,"N",55384833,636607.275862069,2070665943,69022198.1,0.0267,2428,852827.818369028,17,10174833,0.2251,0.142,0.0055,"Yes","Yes","Yes",-10,"No"
"716","2005","SDP","NL",1,162,82,80,0.506,"Y",63290833,771839.426829268,2188713398,72957113.2666667,0.0289,2430,900705.102057613,16,7906000,0.1427,-0.031,0.0022,"Yes","No","Yes",-1,"No"
"717","2006","SDP","NL",1,162,88,74,0.543,"Y",69896141,794274.329545455,2321472617,77382420.5666667,0.0301,2429,955731.830794566,17,6605308,0.1044,0.037,0.0012,"Yes","Yes","Yes",1,"Yes"
"718","2007","SDP","NL",3,163,89,74,0.546,"N",58110567,652927.719101124,2476688987,82556299.5666667,0.0235,2431,1018794.31797614,24,-11785574,-0.1686,0.003,-0.0066,"No","Yes","No",7,"Yes"
"719","2008","SDP","NL",5,162,63,99,0.389,"N",73677616,1169485.96825397,2684858670,89495289,0.0274,2428,1105790.22652389,19,15567049,0.2679,-0.157,0.0039,"Yes","No","Yes",-5,"No"
"720","2009","SDP","NL",4,162,75,87,0.463,"N",43333700,577782.666666667,2664726994,88824233.1333333,0.0163,2430,1096595.47078189,29,-30343916,-0.4118,0.074,-0.0111,"No","Yes","No",10,"Yes"
"721","2010","SDP","NL",2,162,90,72,0.556,"N",37799300,419992.222222222,2721359865,90711995.5,0.0139,2430,1119901.17901235,29,-5534400,-0.1277,0.093,-0.0024,"No","Yes","No",0,"No"
"722","2011","SDP","NL",5,162,71,91,0.438,"N",45869140,646044.225352113,2784505291,92816843.0333333,0.0165,2429,1146358.70358172,27,8069840,0.2135,-0.118,0.0026,"Yes","No","Yes",-2,"No"
"723","2012","SDP","NL",4,162,76,86,0.469,"N",55244700,726903.947368421,2932741192,97758039.7333333,0.0188,2430,1206889.37942387,30,9375560,0.2044,0.031,0.0023,"Yes","Yes","Yes",3,"Yes"
"724","2013","SDP","NL",3,162,76,86,0.469,"N",65585500,862967.105263158,3034525648,101150854.933333,0.0216,2431,1248262.29864253,25,10340800,0.1872,0,0.0028,"Yes","No","Yes",-5,"No"
"725","2014","SDP","NL",3,162,77,85,0.475,"N",75685700,982931.168831169,3192317623,106410587.433333,0.0237,2430,1313710.95596708,24,10100200,0.154,0.00600000000000001,0.0021,"Yes","Yes","Yes",-1,"No"
"726","2015","SDP","NL",4,162,74,88,0.457,"N",118441300,1600558.10810811,3514142569,117138085.633333,0.0337,2429,1446744.57348703,11,42755600,0.5649,-0.018,0.01,"Yes","No","Yes",-13,"No"
"727","2016","SDP","NL",5,162,68,94,0.42,"N",101424814,1491541.38235294,3750137392,125004579.733333,0.027,2427,1545174.03873094,20,-17016486,-0.1437,-0.037,-0.0067,"No","No","No",9,"Yes"
"728","1985","SEA","AL",6,162,74,88,0.457,"N",4613000,62337.8378378378,261964696,10075565.2307692,0.0176,2101,124685.719181342,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","1986","SEA","AL",7,162,67,95,0.414,"N",5958309,88929.9850746269,307854518,11840558.3846154,0.0194,2102,146457.905803996,26,1345309,0.2916,-0.043,0.0018,"Yes","No","Yes",0,"No"
"730","1987","SEA","AL",4,162,78,84,0.481,"N",2263500,29019.2307692308,272575375,10483668.2692308,0.0083,2105,129489.489311164,25,-3694809,-0.6201,0.067,-0.0111,"No","Yes","No",-1,"No"
"731","1988","SEA","AL",7,161,68,93,0.422,"N",7342450,107977.205882353,300452424,11555862.4615385,0.0244,2098,143208.972354623,23,5078950,2.2438,-0.059,0.0161,"Yes","No","Yes",-2,"No"
"732","1989","SEA","AL",6,162,73,89,0.451,"N",9779500,133965.753424658,359995711,13845988.8846154,0.0272,2103,171181.983357109,23,2437050,0.3319,0.029,0.0028,"Yes","Yes","Yes",0,"No"
"733","1990","SEA","AL",5,162,77,85,0.475,"N",12553667,163034.636363636,443881193,17072353.5769231,0.0283,2105,210869.925415677,24,2774167,0.2837,0.024,0.0011,"Yes","Yes","Yes",1,"Yes"
"734","1991","SEA","AL",5,162,83,79,0.512,"N",15691833,189058.228915663,613048418,23578785.3076923,0.0256,2104,291372.822243346,24,3138166,0.25,0.037,-0.0027,"Yes","Yes","No",0,"No"
"735","1992","SEA","AL",7,162,64,98,0.395,"N",23179833,362184.890625,805543323,30982435.5,0.0288,2106,382499.203703704,23,7488000,0.4772,-0.117,0.0032,"Yes","No","Yes",-1,"No"
"736","1993","SEA","AL",4,162,82,80,0.506,"N",32696333,398735.768292683,901740134,32205004.7857143,0.0363,2268,397592.651675485,15,9516500,0.4106,0.111,0.0075,"Yes","Yes","Yes",-8,"No"
"737","1994","SEA","AL",3,112,49,63,0.438,"N",29228500,596500,927836287,33137010.25,0.0315,1599,580260.342088806,20,-3467833,-0.1061,-0.068,-0.0048,"No","No","No",5,"Yes"
"738","1995","SEA","AL",1,145,79,66,0.545,"Y",36481311,461788.746835443,951469367,33981048.8214286,0.0383,2016,471959.01140873,12,7252811,0.2481,0.107,0.0068,"Yes","Yes","Yes",-8,"No"
"739","1996","SEA","AL",2,161,85,76,0.528,"N",41328501,486217.658823529,956983550,34177983.9285714,0.0432,2266,422322.837599294,8,4847190,0.1329,-0.017,0.0049,"Yes","No","Yes",-4,"No"
"740","1997","SEA","AL",1,162,90,72,0.556,"Y",41540661,461562.9,1127285885,40260210.1785714,0.0369,2266,497478.325242718,15,212160,0.0051,0.028,-0.0063,"Yes","Yes","No",7,"Yes"
"741","1998","SEA","AL",3,161,76,85,0.472,"N",54087036,711671.526315789,1278282871,42609429.0333333,0.0423,2430,526042.333744856,8,12546375,0.302,-0.0840000000000001,0.0054,"Yes","No","Yes",-7,"No"
"742","1999","SEA","AL",3,162,79,83,0.488,"N",54125003,685126.620253165,1494228750,49807625,0.0362,2427,615669.035846724,14,37967,7e-04,0.016,-0.00609999999999999,"Yes","Yes","No",6,"Yes"
"743","2000","SEA","AL",2,162,91,71,0.562,"Y",58915000,647417.582417582,1666135102,55537836.7333333,0.0354,2428,686217.093080725,14,4789997,0.0885,0.0740000000000001,-0.000800000000000002,"Yes","Yes","No",0,"No"
"744","2001","SEA","AL",1,162,116,46,0.716,"Y",74720834,644145.120689655,1960663313,65355443.7666667,0.0381,2428,807521.957578254,11,15805834,0.2683,0.154,0.0027,"Yes","Yes","Yes",-3,"No"
"745","2002","SEA","AL",3,162,93,69,0.574,"N",80282668,863254.494623656,2024077522,67469250.7333333,0.0397,2425,834671.143092784,8,5561834,0.0744,-0.142,0.0016,"Yes","No","Yes",-3,"No"
"746","2003","SEA","AL",2,162,93,69,0.574,"N",86959167,935044.806451613,2128262128,70942070.9333333,0.0409,2429,876188.607657472,7,6676499,0.0832,0,0.0012,"Yes","No","Yes",-1,"No"
"747","2004","SEA","AL",4,162,63,99,0.389,"N",81515834,1293902.12698413,2070665943,69022198.1,0.0394,2428,852827.818369028,11,-5443333,-0.0626,-0.185,-0.0015,"No","No","No",4,"Yes"
"748","2005","SEA","AL",4,162,69,93,0.426,"N",87754334,1271801.94202899,2188713398,72957113.2666667,0.0401,2430,900705.102057613,8,6238500,0.0765,0.037,0.000699999999999999,"Yes","Yes","Yes",-3,"No"
"749","2006","SEA","AL",4,162,78,84,0.481,"N",87959833,1127690.16666667,2321472617,77382420.5666667,0.0379,2429,955731.830794566,13,205499,0.0023,0.055,-0.00219999999999999,"Yes","Yes","No",5,"Yes"
"750","2007","SEA","AL",2,162,88,74,0.543,"N",106460833,1209782.19318182,2476688987,82556299.5666667,0.043,2431,1018794.31797614,7,18501000,0.2103,0.0620000000000001,0.00509999999999999,"Yes","Yes","Yes",-6,"No"
"751","2008","SEA","AL",4,162,61,101,0.377,"N",117666482,1928958.72131148,2684858670,89495289,0.0438,2428,1105790.22652389,9,11205649,0.1053,-0.166,0.000800000000000002,"Yes","No","Yes",2,"Yes"
"752","2009","SEA","AL",3,162,85,77,0.525,"N",98904166,1163578.42352941,2664726994,88824233.1333333,0.0371,2430,1096595.47078189,10,-18762316,-0.1595,0.148,-0.0067,"No","Yes","No",1,"Yes"
"753","2010","SEA","AL",4,162,61,101,0.377,"N",86510000,1418196.72131148,2721359865,90711995.5,0.0318,2430,1119901.17901235,14,-12394166,-0.1253,-0.148,-0.0053,"No","No","No",4,"Yes"
"754","2011","SEA","AL",4,162,67,95,0.414,"N",86110600,1285232.8358209,2784505291,92816843.0333333,0.0309,2429,1146358.70358172,16,-399400,-0.0046,0.037,-0.000900000000000001,"No","Yes","No",2,"Yes"
"755","2012","SEA","AL",4,162,75,87,0.463,"N",81978100,1093041.33333333,2932741192,97758039.7333333,0.028,2430,1206889.37942387,18,-4132500,-0.048,0.049,-0.0029,"No","Yes","No",2,"Yes"
"756","2013","SEA","AL",4,162,71,91,0.438,"N",74005043,1042324.54929577,3034525648,101150854.933333,0.0244,2431,1248262.29864253,24,-7973057,-0.0973,-0.025,-0.0036,"No","No","No",6,"Yes"
"757","2014","SEA","AL",3,162,87,75,0.537,"N",92531100,1063575.86206897,3192317623,106410587.433333,0.029,2430,1313710.95596708,18,18526057,0.2503,0.099,0.0046,"Yes","Yes","Yes",-6,"No"
"758","2015","SEA","AL",4,162,76,86,0.469,"N",122208700,1608009.21052632,3514142569,117138085.633333,0.0348,2429,1446744.57348703,8,29677600,0.3207,-0.0680000000000001,0.0058,"Yes","No","Yes",-10,"No"
"759","2016","SEA","AL",2,162,86,76,0.531,"N",135683339,1577713.24418605,3750137392,125004579.733333,0.0362,2427,1545174.03873094,13,13474639,0.1103,0.0620000000000001,0.00140000000000001,"Yes","Yes","Yes",5,"Yes"
"760","1985","SFG","NL",6,162,62,100,0.383,"N",8221714,132608.290322581,261964696,10075565.2307692,0.0314,2101,124685.719181342,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","1986","SFG","NL",3,162,83,79,0.512,"N",8947000,107795.180722892,307854518,11840558.3846154,0.0291,2102,146457.905803996,22,725286,0.0882,0.129,-0.0023,"Yes","Yes","No",0,"No"
"762","1987","SFG","NL",1,162,90,72,0.556,"Y",7290000,81000,272575375,10483668.2692308,0.0267,2105,129489.489311164,22,-1657000,-0.1852,0.044,-0.0024,"No","Yes","No",0,"No"
"763","1988","SFG","NL",4,162,83,79,0.512,"N",12380000,149156.626506024,300452424,11555862.4615385,0.0412,2098,143208.972354623,13,5090000,0.6982,-0.044,0.0145,"Yes","No","Yes",-9,"No"
"764","1989","SFG","NL",1,162,92,70,0.568,"Y",14962834,162639.5,359995711,13845988.8846154,0.0416,2103,171181.983357109,13,2582834,0.2086,0.0559999999999999,0.000399999999999998,"Yes","Yes","Yes",0,"No"
"765","1990","SFG","NL",3,162,85,77,0.525,"N",19335333,227474.505882353,443881193,17072353.5769231,0.0436,2105,210869.925415677,10,4372499,0.2922,-0.0429999999999999,0.002,"Yes","No","Yes",-3,"No"
"766","1991","SFG","NL",4,162,75,87,0.463,"N",30967666,412902.213333333,613048418,23578785.3076923,0.0505,2104,291372.822243346,6,11632333,0.6016,-0.062,0.0069,"Yes","No","Yes",-4,"No"
"767","1992","SFG","NL",5,162,72,90,0.444,"N",33163168,460599.555555556,805543323,30982435.5,0.0412,2106,382499.203703704,12,2195502,0.0709,-0.019,-0.0093,"Yes","No","No",6,"Yes"
"768","1993","SFG","NL",2,162,103,59,0.636,"N",35050000,340291.262135922,901740134,32205004.7857143,0.0389,2268,397592.651675485,14,1886832,0.0569,0.192,-0.0023,"Yes","Yes","No",2,"Yes"
"769","1994","SFG","NL",2,115,55,60,0.478,"N",42638666,775248.472727273,927836287,33137010.25,0.046,1599,580260.342088806,4,7588666,0.2165,-0.158,0.0071,"Yes","No","Yes",-10,"No"
"770","1995","SFG","NL",4,144,67,77,0.465,"N",36462777,544220.552238806,951469367,33981048.8214286,0.0383,2016,471959.01140873,13,-6175889,-0.1448,-0.013,-0.0077,"No","No","No",9,"Yes"
"771","1996","SFG","NL",4,162,68,94,0.42,"N",37144725,546245.955882353,956983550,34177983.9285714,0.0388,2266,422322.837599294,12,681948,0.0187,-0.045,5e-04,"Yes","No","Yes",-1,"No"
"772","1997","SFG","NL",1,162,90,72,0.556,"Y",35592378,395470.866666667,1127285885,40260210.1785714,0.0316,2266,497478.325242718,19,-1552347,-0.0418,0.136,-0.0072,"No","Yes","No",7,"Yes"
"773","1998","SFG","NL",2,163,89,74,0.546,"N",42565834,478267.797752809,1278282871,42609429.0333333,0.0333,2430,526042.333744856,15,6973456,0.1959,-0.01,0.0017,"Yes","No","Yes",-4,"No"
"774","1999","SFG","NL",2,162,86,76,0.531,"N",46595057,541802.988372093,1494228750,49807625,0.0312,2427,615669.035846724,17,4029223,0.0947,-0.015,-0.0021,"Yes","No","No",2,"Yes"
"775","2000","SFG","NL",1,162,97,65,0.599,"Y",53737826,553998.206185567,1666135102,55537836.7333333,0.0323,2428,686217.093080725,17,7142769,0.1533,0.0679999999999999,0.0011,"Yes","Yes","Yes",0,"No"
"776","2001","SFG","NL",2,162,90,72,0.556,"N",63280167,703112.966666667,1960663313,65355443.7666667,0.0323,2428,807521.957578254,16,9542341,0.1776,-0.0429999999999999,0,"Yes","No","No",-1,"No"
